KW;WOHNORT;GESCHLECHT;ALTERSGRUPPE;STATION;COVID;INFLUENZA;RSV;PNEUMOKOKKEN;SONSTIGE;AUFNAHMEN;BEV_ZAHL
20. KW 2025;KTN;W;0 - 4;I;0;0;0;0;0;0;11043
20. KW 2025;KTN;W;0 - 4;N;0;0;0;0;2;2;11043
20. KW 2025;KTN;W;15 - 29;I;0;0;0;0;0;0;39965
20. KW 2025;KTN;W;15 - 29;N;0;0;0;0;1;1;39965
20. KW 2025;KTN;W;30 - 44;I;0;0;0;0;0;0;53001
20. KW 2025;KTN;W;30 - 44;N;0;0;0;0;0;0;53001
20. KW 2025;KTN;W;45 - 59;I;0;0;0;0;1;1;61437
20. KW 2025;KTN;W;45 - 59;N;0;0;0;0;1;1;61437
20. KW 2025;KTN;W;5 - 14;I;0;0;0;0;0;0;25064
20. KW 2025;KTN;W;5 - 14;N;0;0;0;0;1;1;25064
20. KW 2025;KTN;W;60 - 69;I;0;0;0;0;0;0;45094
20. KW 2025;KTN;W;60 - 69;N;0;0;0;0;8;8;45094
20. KW 2025;KTN;W;70 - 79;I;0;0;0;0;0;0;30631
20. KW 2025;KTN;W;70 - 79;N;0;0;0;1;3;4;30631
20. KW 2025;KTN;W;80+;I;0;0;0;0;0;0;25181
20. KW 2025;KTN;W;80+;N;0;0;1;0;8;8;25181
20. KW 2025;NÖ;M;0 - 4;I;0;0;0;0;0;0;38770
20. KW 2025;NÖ;M;0 - 4;N;1;0;0;0;8;9;38770
20. KW 2025;NÖ;M;15 - 29;I;0;0;0;0;0;0;133413
20. KW 2025;NÖ;M;15 - 29;N;1;0;0;0;2;3;133413
20. KW 2025;NÖ;M;30 - 44;I;0;0;0;0;0;0;166496
20. KW 2025;NÖ;M;30 - 44;N;0;0;0;0;0;0;166496
20. KW 2025;NÖ;M;45 - 59;I;0;0;0;0;1;1;187529
20. KW 2025;NÖ;M;45 - 59;N;0;0;0;0;9;9;187529
20. KW 2025;NÖ;M;5 - 14;I;0;0;0;0;1;1;88943
20. KW 2025;NÖ;M;5 - 14;N;0;1;0;0;1;2;88943
20. KW 2025;NÖ;M;60 - 69;I;0;0;0;0;0;0;119790
20. KW 2025;NÖ;M;60 - 69;N;0;1;0;0;9;10;119790
20. KW 2025;NÖ;M;70 - 79;I;0;0;0;1;0;1;69459
20. KW 2025;NÖ;M;70 - 79;N;0;0;0;0;19;19;69459
20. KW 2025;NÖ;M;80+;I;0;0;0;0;1;1;45787
20. KW 2025;NÖ;M;80+;N;1;0;0;0;31;32;45787
20. KW 2025;NÖ;W;0 - 4;I;0;0;0;0;0;0;36829
20. KW 2025;NÖ;W;0 - 4;N;0;0;0;0;2;2;36829
20. KW 2025;NÖ;W;15 - 29;I;0;0;0;0;0;0;122970
20. KW 2025;NÖ;W;15 - 29;N;0;0;0;0;1;1;122970
20. KW 2025;NÖ;W;30 - 44;I;0;0;0;0;0;0;166006
20. KW 2025;NÖ;W;30 - 44;N;0;0;0;0;3;3;166006
20. KW 2025;NÖ;W;45 - 59;I;0;0;0;0;1;1;191369
20. KW 2025;NÖ;W;45 - 59;N;0;0;0;0;3;3;191369
20. KW 2025;NÖ;W;5 - 14;I;0;0;0;0;0;0;84080
20. KW 2025;NÖ;W;5 - 14;N;0;0;0;0;0;0;84080
20. KW 2025;NÖ;W;60 - 69;I;0;0;0;0;0;0;124876
20. KW 2025;NÖ;W;60 - 69;N;0;0;0;0;7;7;124876
20. KW 2025;NÖ;W;70 - 79;I;0;0;0;0;1;1;82623
20. KW 2025;NÖ;W;70 - 79;N;1;0;0;0;14;15;82623
20. KW 2025;NÖ;W;80+;I;0;0;0;0;1;1;68574
20. KW 2025;NÖ;W;80+;N;4;0;1;0;26;30;68574
20. KW 2025;OÖ;M;0 - 4;I;0;0;0;0;0;0;37959
20. KW 2025;OÖ;M;0 - 4;N;0;0;0;1;5;5;37959
20. KW 2025;OÖ;M;15 - 29;I;0;0;0;0;0;0;131032
20. KW 2025;OÖ;M;15 - 29;N;0;0;0;0;3;3;131032
20. KW 2025;OÖ;M;30 - 44;I;0;0;0;0;0;0;160584
20. KW 2025;OÖ;M;30 - 44;N;0;0;0;0;0;0;160584
20. KW 2025;OÖ;M;45 - 59;I;0;0;0;0;1;1;158347
20. KW 2025;OÖ;M;45 - 59;N;0;0;0;0;4;4;158347
20. KW 2025;OÖ;M;5 - 14;I;0;0;0;0;0;0;81231
20. KW 2025;OÖ;M;5 - 14;N;0;0;0;0;2;2;81231
20. KW 2025;OÖ;M;60 - 69;I;0;0;0;0;0;0;102538
20. KW 2025;OÖ;M;60 - 69;N;1;0;0;1;6;8;102538
20. KW 2025;OÖ;M;70 - 79;I;0;0;0;0;1;1;58164
20. KW 2025;OÖ;M;70 - 79;N;2;0;0;0;20;21;58164
20. KW 2025;OÖ;M;80+;I;0;0;0;0;2;2;34562
20. KW 2025;OÖ;M;80+;N;0;0;0;0;26;26;34562
20. KW 2025;OÖ;W;0 - 4;I;0;0;0;0;0;0;35588
20. KW 2025;OÖ;W;0 - 4;N;1;0;1;0;4;6;35588
20. KW 2025;OÖ;W;15 - 29;I;0;0;0;0;0;0;120287
20. KW 2025;OÖ;W;15 - 29;N;1;0;0;0;0;1;120287
20. KW 2025;OÖ;W;30 - 44;I;0;0;0;0;0;0;151538
20. KW 2025;OÖ;W;30 - 44;N;0;0;0;0;2;2;151538
20. KW 2025;OÖ;W;45 - 59;I;0;0;0;0;1;1;157294
20. KW 2025;OÖ;W;45 - 59;N;0;0;0;0;4;4;157294
20. KW 2025;OÖ;W;5 - 14;I;0;0;0;0;0;0;76814
20. KW 2025;OÖ;W;5 - 14;N;0;0;0;0;1;1;76814
20. KW 2025;OÖ;W;60 - 69;I;0;0;0;0;0;0;106153
20. KW 2025;OÖ;W;60 - 69;N;0;0;0;0;3;3;106153
20. KW 2025;OÖ;W;70 - 79;I;0;0;0;0;1;1;68034
20. KW 2025;OÖ;W;70 - 79;N;0;0;0;1;10;11;68034
20. KW 2025;OÖ;W;80+;I;1;0;0;0;1;2;55394
20. KW 2025;OÖ;W;80+;N;1;0;0;0;20;21;55394
20. KW 2025;SBG;M;0 - 4;I;0;0;0;0;0;0;13702
20. KW 2025;SBG;M;0 - 4;N;0;0;0;1;4;5;13702
20. KW 2025;SBG;M;15 - 29;I;0;0;0;0;0;0;48772
20. KW 2025;SBG;M;15 - 29;N;0;0;0;0;0;0;48772
20. KW 2025;SBG;M;30 - 44;I;0;0;0;0;1;1;59479
20. KW 2025;SBG;M;30 - 44;N;0;0;0;0;1;1;59479
20. KW 2025;SBG;M;45 - 59;I;0;0;0;0;0;0;58573
20. KW 2025;SBG;M;45 - 59;N;0;0;0;0;2;2;58573
20. KW 2025;SBG;M;5 - 14;I;0;0;0;0;0;0;28643
20. KW 2025;SBG;M;5 - 14;N;0;0;0;0;0;0;28643
20. KW 2025;SBG;M;60 - 69;I;0;0;0;0;1;1;35710
20. KW 2025;SBG;M;60 - 69;N;0;0;0;0;5;5;35710
20. KW 2025;SBG;M;70 - 79;I;0;0;0;0;1;1;21860
20. KW 2025;SBG;M;70 - 79;N;0;0;0;0;5;5;21860
20. KW 2025;SBG;M;80+;I;0;0;0;0;1;1;13748
20. KW 2025;SBG;M;80+;N;0;0;0;0;16;16;13748
20. KW 2025;SBG;W;0 - 4;I;0;0;0;0;0;0;13018
20. KW 2025;SBG;W;0 - 4;N;0;0;0;0;0;0;13018
20. KW 2025;SBG;W;15 - 29;I;0;0;0;0;0;0;46215
20. KW 2025;SBG;W;15 - 29;N;0;0;0;0;0;0;46215
20. KW 2025;SBG;W;30 - 44;I;0;0;0;0;0;0;58160
20. KW 2025;SBG;W;30 - 44;N;0;0;0;0;0;0;58160
20. KW 2025;SBG;W;45 - 59;I;0;0;0;0;0;0;60358
20. KW 2025;SBG;W;45 - 59;N;0;0;0;0;0;0;60358
20. KW 2025;SBG;W;5 - 14;I;0;0;0;0;0;0;27342
20. KW 2025;SBG;W;5 - 14;N;0;0;0;0;1;1;27342
20. KW 2025;SBG;W;60 - 69;I;0;0;0;0;1;1;39098
20. KW 2025;SBG;W;60 - 69;N;1;0;0;0;2;3;39098
20. KW 2025;SBG;W;70 - 79;I;0;0;0;0;1;1;27240
20. KW 2025;SBG;W;70 - 79;N;0;0;0;0;3;3;27240
20. KW 2025;SBG;W;80+;I;0;0;0;0;0;0;20928
20. KW 2025;SBG;W;80+;N;0;0;0;0;10;10;20928
20. KW 2025;ST;M;0 - 4;I;0;0;0;0;1;1;27802
20. KW 2025;ST;M;0 - 4;N;0;0;2;0;8;10;27802
20. KW 2025;ST;M;15 - 29;I;0;0;0;0;0;0;104089
20. KW 2025;ST;M;15 - 29;N;0;0;0;0;1;1;104089
20. KW 2025;ST;M;30 - 44;I;0;0;0;0;0;0;130431
20. KW 2025;ST;M;30 - 44;N;0;0;0;0;2;2;130431
20. KW 2025;ST;M;45 - 59;I;0;0;0;0;0;0;134237
20. KW 2025;ST;M;45 - 59;N;0;0;0;1;4;5;134237
20. KW 2025;ST;M;5 - 14;I;0;0;0;0;0;0;60093
20. KW 2025;ST;M;5 - 14;N;0;0;0;0;2;2;60093
20. KW 2025;ST;M;60 - 69;I;0;0;0;0;0;0;87390
20. KW 2025;ST;M;60 - 69;N;1;1;0;0;9;11;87390
20. KW 2025;ST;M;70 - 79;I;0;0;0;0;2;2;51500
20. KW 2025;ST;M;70 - 79;N;0;0;0;0;21;21;51500
20. KW 2025;ST;M;80+;I;0;0;0;0;1;1;32764
20. KW 2025;ST;M;80+;N;0;0;0;0;34;34;32764
20. KW 2025;ST;W;0 - 4;I;0;0;0;0;0;0;26343
20. KW 2025;ST;W;0 - 4;N;0;0;1;0;4;5;26343
20. KW 2025;ST;W;15 - 29;I;0;0;0;0;0;0;96784
20. KW 2025;ST;W;15 - 29;N;0;0;0;0;1;1;96784
20. KW 2025;ST;W;30 - 44;I;0;0;0;0;0;0;123997
20. KW 2025;ST;W;30 - 44;N;0;0;0;0;1;1;123997
20. KW 2025;ST;W;45 - 59;I;0;0;0;0;2;2;133478
20. KW 2025;ST;W;45 - 59;N;0;0;0;0;2;2;133478
20. KW 2025;ST;W;5 - 14;I;0;0;0;0;0;0;56389
20. KW 2025;ST;W;5 - 14;N;0;0;0;0;1;1;56389
20. KW 2025;ST;W;60 - 69;I;0;0;0;0;0;0;91612
20. KW 2025;ST;W;60 - 69;N;0;0;0;0;4;4;91612
20. KW 2025;ST;W;70 - 79;I;0;0;0;0;1;1;62060
20. KW 2025;ST;W;70 - 79;N;2;0;0;0;10;12;62060
20. KW 2025;ST;W;80+;I;0;0;0;0;1;1;52747
20. KW 2025;ST;W;80+;N;1;0;2;1;33;37;52747
20. KW 2025;T;M;0 - 4;I;0;0;0;0;0;0;18339
20. KW 2025;T;M;0 - 4;N;0;0;1;0;6;7;18339
20. KW 2025;T;M;15 - 29;I;0;0;0;0;0;0;67016
20. KW 2025;T;M;15 - 29;N;0;0;0;0;0;0;67016
20. KW 2025;T;M;30 - 44;I;0;0;0;0;0;0;81939
20. KW 2025;T;M;30 - 44;N;0;0;0;0;2;2;81939
20. KW 2025;T;M;45 - 59;I;0;0;0;0;1;1;80766
20. KW 2025;T;M;45 - 59;N;0;0;0;0;4;4;80766
20. KW 2025;T;M;5 - 14;I;0;0;0;0;0;0;39006
20. KW 2025;T;M;5 - 14;N;0;0;0;0;0;0;39006
20. KW 2025;T;M;60 - 69;I;0;0;0;0;0;0;49534
20. KW 2025;T;M;60 - 69;N;0;0;0;1;8;9;49534
20. KW 2025;T;M;70 - 79;I;0;0;0;0;1;1;28732
20. KW 2025;T;M;70 - 79;N;1;0;0;1;5;7;28732
20. KW 2025;T;M;80+;I;0;0;0;0;0;0;18670
20. KW 2025;T;M;80+;N;0;0;0;0;18;18;18670
20. KW 2025;T;W;0 - 4;I;0;0;0;0;0;0;17691
20. KW 2025;T;W;0 - 4;N;0;0;0;0;0;0;17691
20. KW 2025;T;W;15 - 29;I;0;0;0;0;0;0;62772
20. KW 2025;T;W;15 - 29;N;0;0;0;0;0;0;62772
20. KW 2025;T;W;30 - 44;I;0;0;0;0;0;0;80094
20. KW 2025;T;W;30 - 44;N;0;0;0;0;1;1;80094
20. KW 2025;T;W;45 - 59;I;0;0;0;0;0;0;82538
20. KW 2025;T;W;45 - 59;N;0;0;0;0;0;0;82538
20. KW 2025;T;W;5 - 14;I;0;0;0;0;0;0;36547
20. KW 2025;T;W;5 - 14;N;0;0;0;0;1;1;36547
20. KW 2025;T;W;60 - 69;I;0;0;0;0;1;1;51798
20. KW 2025;T;W;60 - 69;N;0;0;0;0;2;2;51798
20. KW 2025;T;W;70 - 79;I;0;0;0;0;0;0;34433
20. KW 2025;T;W;70 - 79;N;0;0;0;0;8;8;34433
20. KW 2025;T;W;80+;I;0;0;0;0;2;2;27785
20. KW 2025;T;W;80+;N;0;0;0;0;16;16;27785
20. KW 2025;V;M;0 - 4;I;0;0;0;0;0;0;10748
20. KW 2025;V;M;0 - 4;N;0;0;1;0;1;2;10748
20. KW 2025;V;M;15 - 29;I;0;0;0;0;0;0;36350
20. KW 2025;V;M;15 - 29;N;0;0;0;0;0;0;36350
20. KW 2025;V;M;30 - 44;I;0;0;0;0;0;0;43005
20. KW 2025;V;M;30 - 44;N;0;0;0;0;1;1;43005
20. KW 2025;V;M;45 - 59;I;0;0;0;0;1;1;43066
20. KW 2025;V;M;45 - 59;N;0;0;0;0;1;1;43066
20. KW 2025;V;M;5 - 14;I;0;0;0;0;0;0;22649
20. KW 2025;V;M;5 - 14;N;0;0;0;0;2;2;22649
20. KW 2025;V;M;60 - 69;I;0;0;0;0;0;0;25189
20. KW 2025;V;M;60 - 69;N;0;0;0;0;3;3;25189
20. KW 2025;V;M;70 - 79;I;0;0;0;0;1;1;14818
20. KW 2025;V;M;70 - 79;N;0;0;0;1;4;4;14818
20. KW 2025;V;M;80+;I;0;0;0;0;0;0;9171
20. KW 2025;V;M;80+;N;0;0;0;0;8;8;9171
20. KW 2025;V;W;0 - 4;I;0;0;0;0;0;0;9847
20. KW 2025;V;W;0 - 4;N;1;0;0;0;3;4;9847
20. KW 2025;V;W;15 - 29;I;0;0;0;0;0;0;33152
20. KW 2025;V;W;15 - 29;N;0;0;0;0;0;0;33152
20. KW 2025;V;W;30 - 44;I;0;0;0;0;0;0;41808
20. KW 2025;V;W;30 - 44;N;0;0;0;1;0;1;41808
20. KW 2025;V;W;45 - 59;I;0;0;0;0;0;0;43323
20. KW 2025;V;W;45 - 59;N;0;0;0;0;2;2;43323
20. KW 2025;V;W;5 - 14;I;0;0;0;0;0;0;21361
20. KW 2025;V;W;5 - 14;N;0;0;0;0;0;0;21361
20. KW 2025;V;W;60 - 69;I;0;0;0;0;0;0;25979
20. KW 2025;V;W;60 - 69;N;0;0;0;0;2;2;25979
20. KW 2025;V;W;70 - 79;I;0;0;0;0;1;1;17468
20. KW 2025;V;W;70 - 79;N;0;0;0;0;1;1;17468
20. KW 2025;V;W;80+;I;0;0;0;0;0;0;13850
20. KW 2025;V;W;80+;N;0;0;0;0;9;9;13850
20. KW 2025;W;M;0 - 4;I;0;0;0;0;0;0;48831
20. KW 2025;W;M;0 - 4;N;0;0;0;0;9;9;48831
20. KW 2025;W;M;15 - 29;I;0;0;0;0;0;0;203478
20. KW 2025;W;M;15 - 29;N;0;0;0;0;1;1;203478
20. KW 2025;W;M;30 - 44;I;0;0;0;0;1;1;243372
20. KW 2025;W;M;30 - 44;N;0;0;0;0;2;2;243372
20. KW 2025;W;M;45 - 59;I;0;0;0;0;1;1;195148
20. KW 2025;W;M;45 - 59;N;0;0;0;1;5;6;195148
20. KW 2025;W;M;5 - 14;I;0;0;0;0;0;0;102221
20. KW 2025;W;M;5 - 14;N;0;0;0;0;5;5;102221
20. KW 2025;W;M;60 - 69;I;0;0;0;0;1;1;104358
20. KW 2025;W;M;60 - 69;N;1;0;0;1;8;10;104358
20. KW 2025;W;M;70 - 79;I;0;0;0;0;1;1;59055
20. KW 2025;W;M;70 - 79;N;2;0;0;0;20;22;59055
20. KW 2025;W;M;80+;I;0;0;0;0;0;0;37727
20. KW 2025;W;M;80+;N;2;0;1;1;27;31;37727
20. KW 2025;W;W;0 - 4;I;0;0;0;0;0;0;46142
20. KW 2025;W;W;0 - 4;N;1;0;1;0;9;11;46142
20. KW 2025;W;W;15 - 29;I;0;0;0;0;0;0;198848
20. KW 2025;W;W;15 - 29;N;0;0;0;0;3;3;198848
20. KW 2025;W;W;30 - 44;I;0;0;0;0;0;0;234543
20. KW 2025;W;W;30 - 44;N;1;0;0;0;2;3;234543
20. KW 2025;W;W;45 - 59;I;0;0;0;0;0;0;202809
20. KW 2025;W;W;45 - 59;N;0;0;0;0;3;3;202809
20. KW 2025;W;W;5 - 14;I;0;0;0;0;0;0;95577
20. KW 2025;W;W;5 - 14;N;0;0;0;0;3;3;95577
20. KW 2025;W;W;60 - 69;I;0;0;0;0;1;1;113775
20. KW 2025;W;W;60 - 69;N;0;1;0;0;3;4;113775
20. KW 2025;W;W;70 - 79;I;0;0;0;0;2;2;78922
20. KW 2025;W;W;70 - 79;N;0;1;0;0;13;14;78922
20. KW 2025;W;W;80+;I;0;0;0;0;1;1;63483
20. KW 2025;W;W;80+;N;1;1;1;1;28;32;63483
21. KW 2025;BGL;M;0 - 4;I;0;0;0;0;0;0;5821
21. KW 2025;BGL;M;0 - 4;N;0;0;0;0;0;0;5821
21. KW 2025;BGL;M;15 - 29;I;0;0;0;0;0;0;20767
21. KW 2025;BGL;M;15 - 29;N;0;0;0;0;0;0;20767
21. KW 2025;BGL;M;30 - 44;I;0;0;0;0;0;0;26824
21. KW 2025;BGL;M;30 - 44;N;0;0;0;0;0;0;26824
21. KW 2025;BGL;M;45 - 59;I;0;0;0;0;0;0;33456
21. KW 2025;BGL;M;45 - 59;N;0;0;0;0;1;1;33456
21. KW 2025;BGL;M;5 - 14;I;0;0;0;0;0;0;14366
21. KW 2025;BGL;M;5 - 14;N;0;0;0;0;0;0;14366
21. KW 2025;BGL;M;60 - 69;I;0;0;0;0;0;0;23636
21. KW 2025;BGL;M;60 - 69;N;0;0;0;0;2;2;23636
21. KW 2025;BGL;M;70 - 79;I;0;0;0;0;0;0;14850
21. KW 2025;BGL;M;70 - 79;N;1;0;0;0;4;4;14850
21. KW 2025;BGL;M;80+;I;0;0;0;0;0;0;7896
21. KW 2025;BGL;M;80+;N;0;0;0;0;9;9;7896
21. KW 2025;BGL;W;0 - 4;I;0;0;0;0;0;0;5479
21. KW 2025;BGL;W;0 - 4;N;0;0;0;0;0;0;5479
21. KW 2025;BGL;W;15 - 29;I;0;0;0;0;0;0;19430
21. KW 2025;BGL;W;15 - 29;N;0;0;0;0;0;0;19430
21. KW 2025;BGL;W;30 - 44;I;0;0;0;0;0;0;27602
21. KW 2025;BGL;W;30 - 44;N;0;0;0;0;0;0;27602
21. KW 2025;BGL;W;45 - 59;I;0;0;0;0;0;0;34650
21. KW 2025;BGL;W;45 - 59;N;2;0;1;0;0;2;34650
21. KW 2025;BGL;W;5 - 14;I;0;0;0;0;0;0;13550
21. KW 2025;BGL;W;5 - 14;N;0;0;0;0;0;0;13550
21. KW 2025;BGL;W;60 - 69;I;0;0;0;0;0;0;24463
21. KW 2025;BGL;W;60 - 69;N;0;0;0;0;3;3;24463
21. KW 2025;BGL;W;70 - 79;I;0;0;0;0;0;0;16725
21. KW 2025;BGL;W;70 - 79;N;0;0;0;0;3;3;16725
21. KW 2025;BGL;W;80+;I;0;0;0;0;0;0;12275
21. KW 2025;BGL;W;80+;N;0;0;0;0;8;8;12275
21. KW 2025;KTN;M;0 - 4;I;0;0;0;0;0;0;11628
21. KW 2025;KTN;M;0 - 4;N;0;0;0;0;2;2;11628
21. KW 2025;KTN;M;15 - 29;I;0;0;0;0;0;0;43695
21. KW 2025;KTN;M;15 - 29;N;0;0;0;0;0;0;43695
21. KW 2025;KTN;M;30 - 44;I;0;0;0;0;1;1;53844
21. KW 2025;KTN;M;30 - 44;N;0;0;0;0;1;1;53844
21. KW 2025;KTN;M;45 - 59;I;0;0;0;0;0;0;59759
21. KW 2025;KTN;M;45 - 59;N;0;0;0;0;3;3;59759
21. KW 2025;KTN;M;5 - 14;I;0;0;0;0;0;0;26408
21. KW 2025;KTN;M;5 - 14;N;0;0;0;0;1;1;26408
21. KW 2025;KTN;M;60 - 69;I;0;0;0;0;0;0;42195
21. KW 2025;KTN;M;60 - 69;N;0;0;0;0;8;8;42195
21. KW 2025;KTN;M;70 - 79;I;0;0;0;0;1;1;25593
21. KW 2025;KTN;M;70 - 79;N;0;0;0;1;11;12;25593
21. KW 2025;KTN;M;80+;I;0;0;0;0;1;1;15557
21. KW 2025;KTN;M;80+;N;0;0;0;0;23;23;15557
21. KW 2025;KTN;W;0 - 4;I;0;0;0;0;0;0;11043
21. KW 2025;KTN;W;0 - 4;N;0;0;0;0;1;1;11043
21. KW 2025;KTN;W;15 - 29;I;0;0;0;0;0;0;39965
21. KW 2025;KTN;W;15 - 29;N;0;0;0;0;0;0;39965
21. KW 2025;KTN;W;30 - 44;I;0;0;0;0;0;0;53001
21. KW 2025;KTN;W;30 - 44;N;0;0;0;0;2;2;53001
21. KW 2025;KTN;W;45 - 59;I;0;0;0;0;1;1;61437
21. KW 2025;KTN;W;45 - 59;N;0;0;0;0;5;5;61437
21. KW 2025;KTN;W;5 - 14;I;0;0;0;0;0;0;25064
21. KW 2025;KTN;W;5 - 14;N;0;0;0;0;0;0;25064
21. KW 2025;KTN;W;60 - 69;I;0;0;0;0;0;0;45094
21. KW 2025;KTN;W;60 - 69;N;0;0;0;0;2;2;45094
21. KW 2025;KTN;W;70 - 79;I;0;0;0;0;1;1;30631
21. KW 2025;KTN;W;70 - 79;N;0;0;0;0;1;1;30631
21. KW 2025;KTN;W;80+;I;0;0;0;0;0;0;25181
21. KW 2025;KTN;W;80+;N;0;0;0;0;13;13;25181
21. KW 2025;NÖ;M;0 - 4;I;0;0;0;0;0;0;38770
21. KW 2025;NÖ;M;0 - 4;N;0;0;1;0;6;6;38770
21. KW 2025;NÖ;M;15 - 29;I;0;0;0;0;0;0;133413
21. KW 2025;NÖ;M;15 - 29;N;0;0;0;0;1;1;133413
21. KW 2025;NÖ;M;30 - 44;I;0;0;0;0;2;2;166496
21. KW 2025;NÖ;M;30 - 44;N;1;0;0;0;2;2;166496
21. KW 2025;NÖ;M;45 - 59;I;0;0;0;0;1;1;187529
21. KW 2025;NÖ;M;45 - 59;N;0;0;0;0;4;4;187529
21. KW 2025;NÖ;M;5 - 14;I;0;0;0;0;1;1;88943
21. KW 2025;NÖ;M;5 - 14;N;1;0;0;0;3;3;88943
21. KW 2025;NÖ;M;60 - 69;I;0;0;0;0;2;2;119790
21. KW 2025;NÖ;M;60 - 69;N;0;0;0;0;14;14;119790
21. KW 2025;NÖ;M;70 - 79;I;0;0;0;0;0;0;69459
21. KW 2025;NÖ;M;70 - 79;N;1;0;0;0;20;21;69459
21. KW 2025;NÖ;M;80+;I;0;0;0;0;2;2;45787
21. KW 2025;NÖ;M;80+;N;2;0;0;0;32;34;45787
21. KW 2025;NÖ;W;0 - 4;I;0;0;0;0;1;1;36829
21. KW 2025;NÖ;W;0 - 4;N;0;0;0;0;3;3;36829
21. KW 2025;NÖ;W;15 - 29;I;0;0;0;0;0;0;122970
21. KW 2025;NÖ;W;15 - 29;N;2;0;0;0;1;3;122970
21. KW 2025;NÖ;W;30 - 44;I;0;0;0;0;0;0;166006
21. KW 2025;NÖ;W;30 - 44;N;0;0;0;0;0;0;166006
21. KW 2025;NÖ;W;45 - 59;I;0;0;0;0;1;1;191369
21. KW 2025;NÖ;W;45 - 59;N;0;0;0;0;5;5;191369
21. KW 2025;NÖ;W;5 - 14;I;0;0;0;0;0;0;84080
21. KW 2025;NÖ;W;5 - 14;N;1;0;0;0;3;4;84080
21. KW 2025;NÖ;W;60 - 69;I;0;0;0;0;0;0;124876
21. KW 2025;NÖ;W;60 - 69;N;0;0;0;0;4;4;124876
21. KW 2025;NÖ;W;70 - 79;I;0;0;0;0;0;0;82623
21. KW 2025;NÖ;W;70 - 79;N;0;0;0;1;9;10;82623
21. KW 2025;NÖ;W;80+;I;0;0;0;0;0;0;68574
21. KW 2025;NÖ;W;80+;N;0;0;0;0;26;26;68574
21. KW 2025;OÖ;M;0 - 4;I;0;0;0;0;0;0;37959
21. KW 2025;OÖ;M;0 - 4;N;0;1;0;0;9;9;37959
21. KW 2025;OÖ;M;15 - 29;I;0;0;0;0;0;0;131032
21. KW 2025;OÖ;M;15 - 29;N;1;0;0;0;1;2;131032
21. KW 2025;OÖ;M;30 - 44;I;0;0;0;0;1;1;160584
21. KW 2025;OÖ;M;30 - 44;N;0;0;0;0;0;0;160584
21. KW 2025;OÖ;M;45 - 59;I;0;0;0;0;0;0;158347
21. KW 2025;OÖ;M;45 - 59;N;0;0;0;0;6;6;158347
21. KW 2025;OÖ;M;5 - 14;I;0;0;0;0;0;0;81231
21. KW 2025;OÖ;M;5 - 14;N;0;0;0;0;3;3;81231
21. KW 2025;OÖ;M;60 - 69;I;0;0;0;0;1;1;102538
21. KW 2025;OÖ;M;60 - 69;N;0;1;0;0;17;18;102538
21. KW 2025;OÖ;M;70 - 79;I;0;0;0;0;1;1;58164
21. KW 2025;OÖ;M;70 - 79;N;1;0;1;1;24;27;58164
21. KW 2025;OÖ;M;80+;I;0;0;0;0;0;0;34562
21. KW 2025;OÖ;M;80+;N;0;1;2;0;24;27;34562
21. KW 2025;OÖ;W;0 - 4;I;0;0;0;0;0;0;35588
21. KW 2025;OÖ;W;0 - 4;N;2;0;1;0;3;6;35588
21. KW 2025;OÖ;W;15 - 29;I;0;0;0;0;1;1;120287
21. KW 2025;OÖ;W;15 - 29;N;0;0;0;0;0;0;120287
21. KW 2025;OÖ;W;30 - 44;I;0;0;0;0;0;0;151538
21. KW 2025;OÖ;W;30 - 44;N;0;0;0;0;1;1;151538
21. KW 2025;OÖ;W;45 - 59;I;0;0;0;0;0;0;157294
21. KW 2025;OÖ;W;45 - 59;N;1;0;0;0;1;2;157294
21. KW 2025;OÖ;W;5 - 14;I;0;0;0;0;0;0;76814
21. KW 2025;OÖ;W;5 - 14;N;0;0;0;0;2;2;76814
21. KW 2025;OÖ;W;60 - 69;I;0;0;0;0;1;1;106153
21. KW 2025;OÖ;W;60 - 69;N;0;0;0;0;7;7;106153
21. KW 2025;OÖ;W;70 - 79;I;0;0;0;0;2;2;68034
21. KW 2025;OÖ;W;70 - 79;N;2;0;0;0;9;11;68034
21. KW 2025;OÖ;W;80+;I;0;0;0;0;1;1;55394
21. KW 2025;OÖ;W;80+;N;0;0;0;0;34;34;55394
21. KW 2025;SBG;M;0 - 4;I;0;0;0;0;0;0;13702
21. KW 2025;SBG;M;0 - 4;N;0;0;0;0;2;2;13702
21. KW 2025;SBG;M;15 - 29;I;0;0;0;0;0;0;48772
21. KW 2025;SBG;M;15 - 29;N;0;0;0;0;0;0;48772
21. KW 2025;SBG;M;30 - 44;I;0;0;0;0;0;0;59479
21. KW 2025;SBG;M;30 - 44;N;0;0;0;0;1;1;59479
21. KW 2025;SBG;M;45 - 59;I;0;0;0;0;0;0;58573
21. KW 2025;SBG;M;45 - 59;N;0;0;0;0;3;3;58573
21. KW 2025;SBG;M;5 - 14;I;0;0;0;0;0;0;28643
21. KW 2025;SBG;M;5 - 14;N;0;0;0;0;0;0;28643
21. KW 2025;SBG;M;60 - 69;I;0;0;0;0;0;0;35710
21. KW 2025;SBG;M;60 - 69;N;0;0;0;0;3;3;35710
21. KW 2025;SBG;M;70 - 79;I;0;0;0;0;3;3;21860
21. KW 2025;SBG;M;70 - 79;N;0;0;0;1;6;7;21860
