JAHR;KW;BUNDESLAND;STATION;COVID;INFLUENZA;RSV;PNEUMOKOKKEN;SONSTIGE;AUFNAHMEN
2025;51;V;N;16;34;1;3;44;89
2025;51;W;I;5;10;0;0;17;31
2025;51;W;N;67;166;13;14;241;460
2025;52;BGL;I;0;3;0;0;4;6
2025;52;BGL;N;18;17;1;1;57;90
2025;52;KTN;I;0;3;0;0;9;12
2025;52;KTN;N;27;73;1;0;107;195
2025;52;NÖ;I;1;6;0;0;15;19
2025;52;NÖ;N;57;144;7;3;171;358
2025;52;OÖ;I;3;11;0;1;14;28
2025;52;OÖ;N;69;241;14;3;199;496
2025;52;SBG;I;6;3;0;3;17;26
2025;52;SBG;N;22;80;0;1;76;168
2025;52;ST;I;0;8;1;0;24;33
2025;52;ST;N;44;127;7;6;369;535
2025;52;T;I;1;7;0;1;10;18
2025;52;T;N;37;114;4;5;171;314
2025;52;V;I;1;0;0;1;4;6
2025;52;V;N;22;58;7;3;37;116
2025;52;W;I;6;16;2;1;17;38
2025;52;W;N;39;230;14;10;216;461
2026;1;BGL;I;0;1;0;0;5;6
2026;1;BGL;N;7;18;2;2;70;91
2026;1;KTN;I;1;6;0;0;5;12
2026;1;KTN;N;23;71;4;2;90;181
2026;1;NÖ;I;3;5;0;1;8;16
2026;1;NÖ;N;55;153;10;3;216;421
2026;1;OÖ;I;2;15;1;0;13;28
2026;1;OÖ;N;62;220;13;8;199;487
2026;1;SBG;I;0;2;0;1;7;10
2026;1;SBG;N;12;75;6;3;82;169
2026;1;ST;I;1;6;0;0;27;30
2026;1;ST;N;41;95;11;8;359;497
2026;1;T;I;0;5;1;1;7;14
2026;1;T;N;32;101;6;4;181;306
2026;1;V;I;0;5;0;1;5;10
2026;1;V;N;12;67;6;4;41;120
2026;1;W;I;4;15;2;4;21;42
2026;1;W;N;47;235;14;5;250;506
2026;2;BGL;I;0;0;1;1;3;4
2026;2;BGL;N;9;14;1;1;56;77
2026;2;KTN;I;1;1;0;0;8;10
2026;2;KTN;N;10;55;1;4;100;161
2026;2;NÖ;I;2;8;0;1;12;22
2026;2;NÖ;N;42;94;6;5;148;277
2026;2;OÖ;I;2;7;1;1;8;18
2026;2;OÖ;N;38;150;17;7;158;357
2026;2;SBG;I;1;2;1;1;5;10
2026;2;SBG;N;9;34;7;1;70;117
2026;2;ST;I;1;7;0;1;11;19
2026;2;ST;N;45;62;9;9;255;361
2026;2;T;I;0;5;0;1;10;15
2026;2;T;N;19;88;8;11;151;269
2026;2;V;I;0;6;1;0;0;7
2026;2;V;N;9;47;2;3;38;90
2026;2;W;I;3;10;0;2;21;33
2026;2;W;N;56;139;16;15;231;419
2026;3;BGL;I;0;0;0;0;1;1
2026;3;BGL;N;7;5;2;0;38;49
2026;3;KTN;I;0;1;0;0;4;5
2026;3;KTN;N;10;39;5;2;97;134
2026;3;NÖ;I;2;4;0;0;10;15
2026;3;NÖ;N;18;61;8;2;137;223
2026;3;OÖ;I;3;5;0;1;11;19
2026;3;OÖ;N;38;121;9;6;140;302
2026;3;SBG;I;1;4;0;1;10;14
2026;3;SBG;N;8;22;2;2;69;102
2026;3;ST;I;0;1;0;1;17;18
2026;3;ST;N;20;38;6;3;197;260
2026;3;T;I;0;0;1;1;11;12
2026;3;T;N;10;54;10;7;127;201
2026;3;V;I;0;1;0;0;1;2
2026;3;V;N;2;39;5;2;36;75
2026;3;W;I;3;4;0;0;16;21
2026;3;W;N;39;113;19;4;191;344
2026;4;BGL;I;1;0;0;0;3;4
2026;4;BGL;N;2;6;8;2;39;54
2026;4;KTN;I;0;0;0;0;5;5
2026;4;KTN;N;9;26;5;0;86;118
2026;4;NÖ;I;0;2;0;0;6;8
2026;4;NÖ;N;17;63;12;3;122;212
2026;4;OÖ;I;2;10;0;0;8;18
2026;4;OÖ;N;15;84;27;6;166;285
2026;4;SBG;I;0;1;1;0;7;9
2026;4;SBG;N;5;28;8;1;55;92
2026;4;ST;I;3;0;0;0;12;15
2026;4;ST;N;22;39;31;1;193;277
2026;4;T;I;0;3;0;2;3;6
2026;4;T;N;7;49;17;3;129;196
2026;4;V;I;1;1;0;0;5;7
2026;4;V;N;4;29;25;5;38;91
2026;4;W;I;1;4;0;1;13;19
2026;4;W;N;25;77;22;4;212;312
2026;5;BGL;I;0;0;0;0;3;3
2026;5;BGL;N;5;3;5;0;32;45
2026;5;KTN;I;0;1;0;2;2;4
2026;5;KTN;N;9;38;10;3;90;143
2026;5;NÖ;I;1;0;2;1;9;12
2026;5;NÖ;N;19;66;8;4;140;227
2026;5;OÖ;I;0;5;2;3;12;21
2026;5;OÖ;N;28;89;22;5;162;296
2026;5;SBG;I;0;1;0;1;5;7
2026;5;SBG;N;7;24;9;2;73;109
2026;5;ST;I;0;2;0;1;5;8
2026;5;ST;N;17;37;36;2;208;287
2026;5;T;I;0;3;4;1;8;14
2026;5;T;N;6;34;25;4;123;182
2026;5;V;I;0;4;1;0;3;8
2026;5;V;N;1;34;25;3;32;88
2026;5;W;I;0;3;2;0;19;23
2026;5;W;N;27;40;45;4;194;289
2026;6;BGL;I;1;0;0;0;1;2
2026;6;BGL;N;3;3;5;3;35;47
2026;6;KTN;I;0;3;0;2;5;8
2026;6;KTN;N;10;20;13;1;107;141
2026;6;NÖ;I;0;1;3;0;9;11
2026;6;NÖ;N;19;47;26;2;142;226
2026;6;OÖ;I;0;9;0;0;9;17
2026;6;OÖ;N;12;96;29;4;142;276
2026;6;SBG;I;0;2;1;0;3;5
2026;6;SBG;N;3;12;16;3;63;92
2026;6;ST;I;0;0;0;0;8;8
2026;6;ST;N;9;24;40;2;185;253
2026;6;T;I;1;0;0;0;5;6
2026;6;T;N;12;31;35;5;112;191
2026;6;V;I;0;3;0;1;0;4
2026;6;V;N;2;12;24;1;45;82
2026;6;W;I;0;2;3;0;19;23
2026;6;W;N;27;48;41;5;204;302
2026;7;BGL;I;0;1;0;0;2;3
2026;7;BGL;N;2;3;15;0;31;50
2026;7;KTN;I;0;1;1;0;4;6
2026;7;KTN;N;5;13;19;3;97;134
2026;7;NÖ;I;0;2;2;0;9;13
2026;7;NÖ;N;12;24;44;1;149;225
2026;7;OÖ;I;0;0;2;2;8;12
2026;7;OÖ;N;14;53;65;6;162;286
2026;7;SBG;I;0;1;2;0;3;5
2026;7;SBG;N;4;15;22;2;56;95
2026;7;ST;I;1;0;4;0;13;18
2026;7;ST;N;12;19;73;5;171;269
2026;7;T;I;0;1;4;0;6;11
2026;7;T;N;5;17;46;3;121;188
2026;7;V;I;0;0;0;0;3;3
2026;7;V;N;4;22;21;4;48;94
2026;7;W;I;3;0;1;2;17;22
2026;7;W;N;19;23;37;8;211;276
2026;8;BGL;I;0;0;0;0;0;0
2026;8;BGL;N;2;3;10;1;30;44
2026;8;KTN;I;0;0;0;0;4;4
2026;8;KTN;N;5;11;19;2;76;112
2026;8;NÖ;I;0;0;2;0;7;9
2026;8;NÖ;N;14;24;40;0;128;197
2026;8;OÖ;I;0;3;0;2;6;11
2026;8;OÖ;N;14;44;76;9;151;281
2026;8;SBG;I;0;0;1;0;4;5
2026;8;SBG;N;4;15;14;3;56;84
2026;8;ST;I;0;1;2;0;11;14
2026;8;ST;N;14;12;52;3;162;232
2026;8;T;I;0;0;1;1;4;6
2026;8;T;N;3;23;39;6;108;177
2026;8;V;I;0;1;0;0;4;5
2026;8;V;N;2;10;14;5;34;63
2026;8;W;I;0;1;1;1;11;14
2026;8;W;N;11;20;45;8;197;261
2026;9;BGL;I;1;1;0;0;5;7
2026;9;BGL;N;2;3;7;0;42;52
2026;9;KTN;I;0;1;0;0;4;5
2026;9;KTN;N;5;9;28;1;84;125
2026;9;NÖ;I;0;1;1;1;8;10
2026;9;NÖ;N;5;28;34;3;168;231
2026;9;OÖ;I;0;1;1;1;9;11
2026;9;OÖ;N;16;30;45;3;179;268
2026;9;SBG;I;0;0;2;0;5;7
2026;9;SBG;N;2;10;16;1;53;79
2026;9;ST;I;0;0;4;0;8;12
2026;9;ST;N;7;9;59;2;151;225
2026;9;T;I;0;1;2;0;5;8
2026;9;T;N;3;26;32;1;124;178
2026;9;V;I;0;1;1;0;1;3
2026;9;V;N;1;8;14;0;50;72
2026;9;W;I;0;1;3;2;19;23
2026;9;W;N;23;19;39;4;215;282
2026;10;BGL;I;0;0;0;0;2;2
2026;10;BGL;N;0;0;8;0;25;33
2026;10;KTN;I;0;0;1;0;4;5
2026;10;KTN;N;5;2;23;1;92;118
2026;10;NÖ;I;0;0;1;0;10;11
2026;10;NÖ;N;7;18;39;4;158;220
2026;10;OÖ;I;0;0;1;0;4;5
2026;10;OÖ;N;13;11;37;1;132;188
2026;10;SBG;I;0;0;1;0;4;5
2026;10;SBG;N;4;8;9;2;60;82
2026;10;ST;I;0;0;1;0;4;5
2026;10;ST;N;5;5;51;2;144;200
2026;10;T;I;0;0;3;1;7;11
2026;10;T;N;4;9;33;6;94;145
2026;10;V;I;0;0;1;0;1;1
2026;10;V;N;1;5;12;3;32;53
2026;10;W;I;2;0;4;0;10;16
2026;10;W;N;8;5;30;3;206;245
2026;11;BGL;I;0;0;0;0;3;3
2026;11;BGL;N;0;0;9;0;30;38
2026;11;KTN;I;0;0;0;0;8;8
2026;11;KTN;N;1;2;23;2;93;119
2026;11;NÖ;I;0;1;1;0;8;10
2026;11;NÖ;N;5;10;38;1;168;218
2026;11;OÖ;I;0;1;1;3;9;14
2026;11;OÖ;N;7;6;39;3;153;203
2026;11;SBG;I;0;0;1;0;3;4
2026;11;SBG;N;2;0;10;4;38;52
2026;11;ST;I;0;0;1;2;9;11
2026;11;ST;N;3;0;47;2;135;183
2026;11;T;I;1;0;1;0;5;6
2026;11;T;N;4;8;18;2;135;162
2026;11;V;I;0;0;0;1;2;3
2026;11;V;N;1;5;8;2;43;56
2026;11;W;I;0;2;1;1;16;19
2026;11;W;N;10;9;28;3;233;271
2026;12;BGL;I;0;0;0;0;2;2
2026;12;BGL;N;1;0;10;0;19;29
2026;12;KTN;I;0;0;2;0;3;5
2026;12;KTN;N;1;1;22;3;99;126
2026;12;NÖ;I;1;0;1;1;12;14
2026;12;NÖ;N;4;3;22;1;170;200
2026;12;OÖ;I;0;0;1;0;8;9
2026;12;OÖ;N;7;5;28;6;152;192
2026;12;SBG;I;0;0;2;0;4;6
2026;12;SBG;N;2;1;7;2;57;67
2026;12;ST;I;0;0;2;1;12;15
2026;12;ST;N;3;1;36;2;138;177
2026;12;T;I;0;1;2;1;8;11
2026;12;T;N;0;1;13;3;102;118
2026;12;V;I;0;0;0;1;2;3
2026;12;V;N;0;0;5;2;32;39
2026;12;W;I;0;2;2;1;8;12
2026;12;W;N;5;6;17;2;229;252
2026;13;BGL;I;0;0;0;0;3;3
2026;13;BGL;N;2;0;7;4;43;52
2026;13;KTN;I;0;0;0;2;3;5
2026;13;KTN;N;0;1;19;2;83;102
2026;13;NÖ;I;0;0;0;1;1;2
2026;13;NÖ;N;5;0;18;2;152;175
2026;13;OÖ;I;0;0;1;0;12;13
2026;13;OÖ;N;3;1;19;4;139;164
2026;13;SBG;I;0;1;1;0;3;5
2026;13;SBG;N;2;0;8;0;54;63
2026;13;ST;I;0;0;0;0;12;12
2026;13;ST;N;2;0;28;1;142;172
2026;13;T;I;0;0;1;0;8;8
2026;13;T;N;2;1;14;4;112;133
2026;13;V;I;0;0;1;2;2;5
2026;13;V;N;1;3;10;2;50;64
2026;13;W;I;0;0;1;2;19;20
2026;13;W;N;10;4;16;7;223;254
2026;14;BGL;I;0;0;0;0;1;1
2026;14;BGL;N;0;1;6;0;35;40
2026;14;KTN;I;0;0;1;0;4;5
2026;14;KTN;N;3;1;15;4;82;101
2026;14;NÖ;I;0;0;1;1;5;7
2026;14;NÖ;N;1;6;10;3;144;162
2026;14;OÖ;I;0;0;0;0;5;5
2026;14;OÖ;N;1;3;21;3;136;162
2026;14;SBG;I;0;0;0;0;3;3
2026;14;SBG;N;0;0;12;0;61;72
2026;14;ST;I;0;0;2;0;15;17
2026;14;ST;N;0;1;21;0;150;169
2026;14;T;I;0;0;1;0;8;9
2026;14;T;N;0;4;7;2;114;126
2026;14;V;I;0;0;0;0;2;2
2026;14;V;N;0;2;7;3;39;51
2026;14;W;I;2;1;0;1;17;20
2026;14;W;N;3;8;9;11;212;235
2026;15;BGL;I;0;0;0;0;0;0
2026;15;BGL;N;0;0;6;1;26;31
2026;15;KTN;I;0;0;1;1;4;6
2026;15;KTN;N;1;0;5;0;76;81
2026;15;NÖ;I;0;0;0;1;12;13
2026;15;NÖ;N;1;4;15;4;173;197
2026;15;OÖ;I;0;0;0;1;17;18
2026;15;OÖ;N;6;2;19;7;173;203
2026;15;SBG;I;0;0;2;0;4;6
2026;15;SBG;N;0;1;3;3;46;53
2026;15;ST;I;0;0;1;1;5;7
2026;15;ST;N;2;1;31;2;132;163
2026;15;T;I;1;0;0;1;4;6
2026;15;T;N;1;0;12;1;104;118
2026;15;V;I;0;0;0;0;2;2
2026;15;V;N;0;1;6;2;38;47
2026;15;W;I;0;0;0;1;12;13
2026;15;W;N;4;3;7;7;193;211
2026;16;BGL;I;0;0;0;0;0;0
2026;16;BGL;N;0;0;7;0;35;41
2026;16;KTN;I;0;0;0;0;2;2
2026;16;KTN;N;0;0;5;1;88;94
2026;16;NÖ;I;1;0;1;1;4;6
2026;16;NÖ;N;2;1;11;4;174;192
2026;16;OÖ;I;0;0;2;2;5;8
2026;16;OÖ;N;4;1;9;6;152;172
2026;16;SBG;I;0;0;0;0;5;5
2026;16;SBG;N;1;2;4;2;73;79
2026;16;ST;I;0;0;3;2;7;12
2026;16;ST;N;0;3;28;2;160;191
2026;16;T;I;0;0;0;1;3;4
2026;16;T;N;0;0;3;2;122;126
2026;16;V;I;0;0;0;0;0;0
2026;16;V;N;0;0;3;3;33;39
2026;16;W;I;0;0;1;0;15;16
2026;16;W;N;4;3;5;8;216;230
2026;17;BGL;I;0;0;0;0;0;0
2026;17;BGL;N;1;0;5;1;35;41
2026;17;KTN;I;0;0;0;0;4;4
2026;17;KTN;N;0;0;5;0;80;84
2026;17;NÖ;I;0;0;0;0;4;4
2026;17;NÖ;N;0;1;9;2;146;158
2026;17;OÖ;I;0;0;1;0;10;11
2026;17;OÖ;N;2;0;9;5;145;158
2026;17;SBG;I;0;0;0;0;3;3
2026;17;SBG;N;0;0;2;1;44;47
2026;17;ST;I;0;0;1;0;13;14
2026;17;ST;N;0;2;9;2;146;158
2026;17;T;I;0;0;0;2;3;5
2026;17;T;N;1;0;3;3;105;112
2026;17;V;I;0;0;1;2;2;5
2026;17;V;N;0;1;2;1;45;49
2026;17;W;I;0;0;0;1;9;9
2026;17;W;N;2;4;2;7;206;217
2026;18;BGL;I;0;0;0;0;3;3
2026;18;BGL;N;0;0;2;2;26;30
2026;18;KTN;I;0;0;0;0;2;2
2026;18;KTN;N;1;0;1;2;65;69
2026;18;NÖ;I;0;0;0;0;5;5
2026;18;NÖ;N;1;0;0;1;148;149
2026;18;OÖ;I;0;0;0;0;6;6
2026;18;OÖ;N;2;1;11;6;141;160
2026;18;SBG;I;0;0;0;0;5;5
2026;18;SBG;N;0;0;2;2;46;50
2026;18;ST;I;0;0;0;0;9;9
2026;18;ST;N;2;1;5;2;155;163
2026;18;T;I;0;0;0;1;5;6
2026;18;T;N;1;1;1;3;94;100
2026;18;V;I;0;0;0;0;4;4
2026;18;V;N;0;0;1;3;36;40
2026;18;W;I;0;0;1;0;13;14
2026;18;W;N;4;0;3;5;179;189
2026;19;BGL;I;0;0;0;0;3;3
2026;19;BGL;N;0;0;0;1;32;33
2026;19;KTN;I;0;0;0;0;5;5
2026;19;KTN;N;0;0;2;0;59;61
2026;19;NÖ;I;0;0;1;0;7;8
2026;19;NÖ;N;2;1;8;2;140;150
2026;19;OÖ;I;0;0;1;0;3;4
2026;19;OÖ;N;5;1;5;7;151;166
2026;19;SBG;I;0;0;0;0;8;8
2026;19;SBG;N;1;2;2;2;44;47
2026;19;ST;I;0;0;0;1;10;11
2026;19;ST;N;1;0;4;0;149;153
2026;19;T;I;0;0;0;0;4;4
2026;19;T;N;0;3;0;3;97;103
2026;19;V;I;0;0;0;0;0;0
2026;19;V;N;0;0;1;3;40;44
2026;19;W;I;0;0;0;0;23;23
2026;19;W;N;4;0;2;4;203;213
2026;20;BGL;I;0;0;0;0;1;1
2026;20;BGL;N;1;1;1;0;21;23
2026;20;KTN;I;0;0;0;0;6;6
2026;20;KTN;N;1;0;1;0;73;75
2026;20;NÖ;I;0;0;0;0;4;4
2026;20;NÖ;N;0;1;1;3;132;135
2026;20;OÖ;I;0;0;0;0;15;15
2026;20;OÖ;N;0;3;5;6;136;148
2026;20;SBG;I;0;0;0;0;7;7
2026;20;SBG;N;0;1;2;0;50;52
2026;20;ST;I;0;0;0;0;7;7
2026;20;ST;N;1;1;1;1;143;146
2026;20;T;I;0;0;0;0;8;8
2026;20;T;N;0;1;1;0;79;81
2026;20;V;I;0;0;0;1;2;3
2026;20;V;N;0;1;0;1;37;39
2026;20;W;I;0;0;0;0;11;11
2026;20;W;N;2;3;0;3;182;187
2026;21;BGL;I;0;0;0;0;0;0
2026;21;BGL;N;0;0;1;0;31;31
2026;21;KTN;I;0;0;0;0;2;2
2026;21;KTN;N;1;0;0;0;62;63
2026;21;NÖ;I;0;0;1;0;3;4
2026;21;NÖ;N;1;0;1;4;141;146
2026;21;OÖ;I;0;0;1;0;7;8
2026;21;OÖ;N;1;1;5;7;136;147
2026;21;SBG;I;0;0;0;0;5;5
2026;21;SBG;N;1;2;0;0;35;38
2026;21;ST;I;0;0;0;0;7;7
2026;21;ST;N;0;0;0;4;126;130
2026;21;T;I;0;0;0;0;5;5
2026;21;T;N;0;0;0;3;97;100
2026;21;V;I;0;0;0;0;0;0
2026;21;V;N;0;0;0;1;37;37
2026;21;W;I;0;0;0;2;12;13
2026;21;W;N;3;0;3;4;182;191
2026;22;BGL;I;0;0;0;0;3;3
2026;22;BGL;N;0;0;0;0;22;22
2026;22;KTN;I;0;0;0;0;4;4
2026;22;KTN;N;0;0;0;1;70;71
2026;22;NÖ;I;0;0;0;0;4;4
2026;22;NÖ;N;0;2;1;3;130;136
2026;22;OÖ;I;0;0;0;1;13;14
2026;22;OÖ;N;2;0;2;6;136;145
2026;22;SBG;I;0;0;0;0;4;4
2026;22;SBG;N;0;1;0;1;43;44
2026;22;ST;I;0;0;0;2;3;5
2026;22;ST;N;0;0;0;4;115;118
2026;22;T;I;0;0;0;0;5;5
2026;22;T;N;0;0;0;2;91;93
2026;22;V;I;0;0;0;0;2;2
2026;22;V;N;0;0;0;2;36;38
2026;22;W;I;0;0;0;3;18;21
2026;22;W;N;1;1;0;1;143;145
2026;23;BGL;I;0;0;0;0;2;2
2026;23;BGL;N;0;0;1;0;20;21
2026;23;KTN;I;0;0;0;0;2;2
2026;23;KTN;N;0;0;0;1;77;78
2026;23;NÖ;I;0;0;0;0;5;5
2026;23;NÖ;N;1;0;0;0;114;115
2026;23;OÖ;I;0;0;0;2;11;12
2026;23;OÖ;N;1;2;0;3;114;120
2026;23;SBG;I;0;0;0;0;5;5
2026;23;SBG;N;1;0;0;0;39;40
2026;23;ST;I;0;0;0;0;8;8
2026;23;ST;N;0;0;0;1;120;121
2026;23;T;I;0;1;0;0;3;4
2026;23;T;N;0;1;0;1;79;81
2026;23;V;I;0;0;0;0;4;4
2026;23;V;N;0;0;0;3;50;52
2026;23;W;I;0;0;0;0;9;9
2026;23;W;N;1;0;0;4;126;129
2026;24;BGL;I;0;0;0;0;1;1
2026;24;BGL;N;0;0;1;0;22;23
2026;24;KTN;I;0;0;0;0;4;4
2026;24;KTN;N;0;0;0;0;50;50
2026;24;NÖ;I;0;0;0;0;4;4
2026;24;NÖ;N;1;0;0;0;119;120
2026;24;OÖ;I;0;0;0;0;7;7
2026;24;OÖ;N;2;0;1;2;130;134
2026;24;SBG;I;0;0;0;0;2;2
2026;24;SBG;N;1;0;0;0;44;45
2026;24;ST;I;0;0;0;0;4;4
2026;24;ST;N;0;1;0;4;104;109
2026;24;T;I;0;0;0;0;2;2
2026;24;T;N;0;0;1;0;78;79
2026;24;V;I;0;0;0;0;1;1
2026;24;V;N;0;0;0;2;20;22
2026;24;W;I;1;0;0;0;12;13
2026;24;W;N;1;1;1;2;144;148
2026;25;BGL;I;0;0;0;0;0;0
2026;25;BGL;N;0;0;0;0;22;22
2026;25;KTN;I;0;0;0;0;5;5
2026;25;KTN;N;1;0;0;2;58;60
2026;25;NÖ;I;0;0;0;0;3;3
2026;25;NÖ;N;0;0;1;1;126;128
2026;25;OÖ;I;0;0;0;0;6;6
2026;25;OÖ;N;2;0;0;3;126;131
2026;25;SBG;I;0;0;0;0;4;4
2026;25;SBG;N;1;0;0;2;44;47
2026;25;ST;I;0;0;0;0;5;5
2026;25;ST;N;0;0;0;2;100;102
2026;25;T;I;0;0;0;0;2;2
2026;25;T;N;0;0;1;2;99;102
2026;25;V;I;0;0;0;0;4;4
2026;25;V;N;2;1;0;2;34;38
2026;25;W;I;0;0;1;0;9;10
2026;25;W;N;1;0;0;6;151;156
2026;26;BGL;I;0;0;0;0;1;1
2026;26;BGL;N;0;0;1;0;24;25
2026;26;KTN;I;0;0;0;1;3;4
2026;26;KTN;N;0;0;0;1;70;71
2026;26;NÖ;I;0;0;0;0;2;2
2026;26;NÖ;N;0;0;0;0;127;127
2026;26;OÖ;I;0;0;0;0;9;9
2026;26;OÖ;N;1;0;0;5;146;152
2026;26;SBG;I;0;0;0;0;4;4
2026;26;SBG;N;0;0;0;1;34;35
2026;26;ST;I;0;0;0;0;6;6
2026;26;ST;N;0;0;0;1;114;115
2026;26;T;I;0;0;0;0;4;4
2026;26;T;N;1;0;0;0;85;86
2026;26;V;I;0;0;0;0;1;1
2026;26;V;N;0;0;0;0;39;39
2026;26;W;I;0;0;0;0;10;10
2026;26;W;N;5;0;1;3;140;145
2026;27;BGL;I;0;0;0;0;2;2
2026;27;BGL;N;0;0;0;1;26;27
2026;27;KTN;I;0;0;0;0;5;5
2026;27;KTN;N;1;0;0;1;59;61
2026;27;NÖ;I;0;0;0;0;7;7
2026;27;NÖ;N;1;1;0;3;126;130
2026;27;OÖ;I;0;0;0;0;3;3
2026;27;OÖ;N;0;0;0;1;111;112
2026;27;SBG;I;0;0;0;0;3;3
2026;27;SBG;N;0;0;0;0;33;33
2026;27;ST;I;0;0;0;0;9;9
2026;27;ST;N;0;1;0;0;106;107
2026;27;T;I;0;0;1;0;14;14
2026;27;T;N;0;0;1;0;105;106
2026;27;V;I;0;0;0;0;1;1
2026;27;V;N;0;0;0;0;33;33
2026;27;W;I;0;0;0;0;13;13
2026;27;W;N;1;0;0;3;135;139
2026;28;BGL;I;0;0;0;0;3;3
2026;28;BGL;N;1;0;0;1;29;31
2026;28;KTN;I;0;0;0;0;5;5
2026;28;KTN;N;0;0;0;1;56;57
2026;28;NÖ;I;0;0;0;0;7;7
2026;28;NÖ;N;0;0;0;0;90;90
2026;28;OÖ;I;0;0;0;0;7;7
2026;28;OÖ;N;3;0;0;4;115;121
2026;28;SBG;I;0;0;0;0;3;3
2026;28;SBG;N;0;0;0;0;37;37
2026;28;ST;I;0;0;0;1;7;8
2026;28;ST;N;0;1;1;0;89;91
2026;28;T;I;0;0;0;0;5;5
2026;28;T;N;0;0;0;2;81;83
2026;28;V;I;0;0;0;1;2;3
2026;28;V;N;0;0;0;0;29;29
2026;28;W;I;0;0;0;0;13;13
2026;28;W;N;2;3;0;0;135;139
2026;29;BGL;I;0;0;0;0;1;1
2026;29;BGL;N;1;0;0;0;17;18
2026;29;KTN;I;0;0;0;0;4;4
2026;29;KTN;N;1;0;0;0;60;61
2026;29;NÖ;I;0;0;0;0;5;5
2026;29;NÖ;N;0;0;0;2;110;112
2026;29;OÖ;I;0;0;0;0;8;8
2026;29;OÖ;N;4;3;0;2;113;122
2026;29;SBG;I;0;0;0;0;4;4
2026;29;SBG;N;1;1;0;0;41;43
2026;29;ST;I;0;0;0;0;8;8
2026;29;ST;N;0;0;0;1;101;102
2026;29;T;I;0;0;0;0;9;9
2026;29;T;N;0;0;2;1;68;71
2026;29;V;I;0;0;0;0;3;3
2026;29;V;N;0;0;0;3;33;36
2026;29;W;I;0;0;0;2;16;18
2026;29;W;N;3;0;0;1;123;126
2026;30;BGL;I;0;0;0;0;1;1
2026;30;BGL;N;1;0;0;1;25;27
2026;30;KTN;I;0;0;0;0;3;3
2026;30;KTN;N;0;0;0;1;62;63
2026;30;NÖ;I;0;0;0;0;3;3
2026;30;NÖ;N;0;1;0;0;94;95
2026;30;OÖ;I;0;0;0;0;11;11
2026;30;OÖ;N;2;0;0;2;111;114
2026;30;SBG;I;0;0;0;0;5;5
2026;30;SBG;N;1;0;0;1;37;39
2026;30;ST;I;0;0;0;1;6;7
2026;30;ST;N;0;1;0;0;82;83
2026;30;T;I;0;0;0;0;2;2
2026;30;T;N;0;0;0;1;80;81
2026;30;V;I;0;0;0;0;2;2
2026;30;V;N;0;2;0;0;20;22
2026;30;W;I;0;0;0;1;9;10
2026;30;W;N;1;1;0;1;120;123
2026;31;BGL;I;0;0;0;0;2;2
2026;31;BGL;N;0;0;0;1;25;26
2026;31;KTN;I;0;0;0;0;2;2
2026;31;KTN;N;0;0;0;0;50;50
2026;31;NÖ;I;0;0;0;0;2;2
2026;31;NÖ;N;1;0;0;0;93;93
2026;31;OÖ;I;0;0;0;0;7;7
2026;31;OÖ;N;1;2;1;6;96;105
2026;31;SBG;I;0;0;0;0;6;6
2026;31;SBG;N;0;1;0;0;31;32
2026;31;ST;I;0;0;0;0;5;5
2026;31;ST;N;0;0;0;1;88;89
2026;31;T;I;0;0;0;0;3;3
2026;31;T;N;1;0;0;0;70;71
2026;31;V;I;0;0;0;0;1;1
2026;31;V;N;0;0;0;0;25;25
2026;31;W;I;0;0;0;0;10;10
2026;31;W;N;3;0;0;1;123;126
2026;32;BGL;I;0;0;0;0;0;0
2026;32;BGL;N;0;0;0;0;27;27
2026;32;KTN;I;0;0;0;0;2;2
2026;32;KTN;N;0;0;0;1;53;54
2026;32;NÖ;I;0;0;0;0;5;5
2026;32;NÖ;N;1;1;0;0;102;104
2026;32;OÖ;I;0;0;0;0;7;7
2026;32;OÖ;N;2;0;0;0;86;88
2026;32;SBG;I;0;0;0;0;1;1
2026;32;SBG;N;0;1;0;0;33;34
2026;32;ST;I;0;0;0;0;3;3
2026;32;ST;N;0;0;1;0;85;86
2026;32;T;I;0;0;0;0;0;0
2026;32;T;N;1;0;0;1;56;58
2026;32;V;I;0;0;0;0;1;1
2026;32;V;N;0;0;0;0;14;14
2026;32;W;I;1;0;0;0;11;11
2026;32;W;N;2;0;0;3;121;126
2026;33;BGL;I;0;0;0;0;0;0
2026;33;BGL;N;0;0;0;0;8;8
2026;33;KTN;I;0;0;0;0;0;0
2026;33;KTN;N;0;0;0;1;12;13
2026;33;NÖ;I;0;0;0;0;3;3
2026;33;NÖ;N;0;0;0;0;42;42
2026;33;OÖ;I;0;0;0;0;0;0
2026;33;OÖ;N;0;0;0;0;37;37
2026;33;SBG;I;0;0;0;0;2;2
2026;33;SBG;N;0;0;0;0;15;15
2026;33;ST;I;0;0;0;0;4;4
2026;33;ST;N;0;0;0;0;53;53
2026;33;T;I;0;0;0;0;2;2
2026;33;T;N;0;0;0;0;21;21
2026;33;V;I;0;0;0;0;0;0
2026;33;V;N;0;0;0;0;11;11
2026;33;W;I;0;0;0;0;3;3
2026;33;W;N;0;1;0;0;62;63
