JAHR;KW;WOHNORT;GESCHLECHT;ALTERSGRUPPE;STATION;COVID;INFLUENZA;RSV;PNEUMOKOKKEN;SONSTIGE;AUFNAHMEN;BEV_ZAHL
2024;32;OÖ;M;70 - 79;I;0;0;0;0;1;1;56426
2024;32;OÖ;M;70 - 79;N;3;0;0;0;15;18;56426
2024;32;OÖ;M;80+;I;0;0;0;0;2;2;34222
2024;32;OÖ;M;80+;N;9;0;0;0;28;36;34222
2024;32;OÖ;W;0 - 4;I;0;0;0;0;0;0;36431
2024;32;OÖ;W;0 - 4;N;2;0;0;0;1;3;36431
2024;32;OÖ;W;15 - 29;I;0;0;0;0;0;0;121300
2024;32;OÖ;W;15 - 29;N;0;0;0;0;4;4;121300
2024;32;OÖ;W;30 - 44;I;0;0;0;0;0;0;150188
2024;32;OÖ;W;30 - 44;N;0;0;0;0;2;2;150188
2024;32;OÖ;W;45 - 59;I;0;0;0;0;0;0;160021
2024;32;OÖ;W;45 - 59;N;2;0;0;0;0;2;160021
2024;32;OÖ;W;5 - 14;I;0;0;0;0;0;0;75932
2024;32;OÖ;W;5 - 14;N;0;0;0;0;2;2;75932
2024;32;OÖ;W;60 - 69;I;0;0;0;0;0;0;102629
2024;32;OÖ;W;60 - 69;N;5;0;0;0;6;11;102629
2024;32;OÖ;W;70 - 79;I;0;0;0;0;0;0;66672
2024;32;OÖ;W;70 - 79;N;2;1;0;0;6;9;66672
2024;32;OÖ;W;80+;I;1;0;0;0;0;1;54738
2024;32;OÖ;W;80+;N;7;0;0;0;21;28;54738
2024;32;SBG;M;0 - 4;I;0;0;0;0;0;0;14277
2024;32;SBG;M;0 - 4;N;0;0;0;0;0;0;14277
2024;32;SBG;M;15 - 29;I;0;0;0;0;0;0;49284
2024;32;SBG;M;15 - 29;N;0;0;0;0;1;1;49284
2024;32;SBG;M;30 - 44;I;0;0;0;0;0;0;59128
2024;32;SBG;M;30 - 44;N;0;0;0;0;2;2;59128
2024;32;SBG;M;45 - 59;I;0;0;0;0;1;1;59288
2024;32;SBG;M;45 - 59;N;1;0;0;0;6;7;59288
2024;32;SBG;M;5 - 14;I;0;0;0;0;0;0;28337
2024;32;SBG;M;5 - 14;N;0;0;0;1;1;2;28337
2024;32;SBG;M;60 - 69;I;0;0;0;0;0;0;34525
2024;32;SBG;M;60 - 69;N;0;0;0;0;4;4;34525
2024;32;SBG;M;70 - 79;I;0;0;0;0;0;0;21700
2024;32;SBG;M;70 - 79;N;3;1;0;0;6;8;21700
2024;32;SBG;M;80+;I;1;0;0;0;1;2;13305
2024;32;SBG;M;80+;N;3;1;0;1;11;15;13305
2024;32;SBG;W;0 - 4;I;0;0;0;0;0;0;13389
2024;32;SBG;W;0 - 4;N;3;0;0;0;1;4;13389
2024;32;SBG;W;15 - 29;I;0;0;0;0;0;0;46528
2024;32;SBG;W;15 - 29;N;0;0;0;0;2;2;46528
2024;32;SBG;W;30 - 44;I;0;0;0;0;0;0;58079
2024;32;SBG;W;30 - 44;N;0;0;0;0;2;2;58079
2024;32;SBG;W;45 - 59;I;0;0;0;0;0;0;61266
2024;32;SBG;W;45 - 59;N;0;0;0;0;5;5;61266
2024;32;SBG;W;5 - 14;I;0;0;0;0;0;0;27097
2024;32;SBG;W;5 - 14;N;0;0;0;0;1;1;27097
2024;32;SBG;W;60 - 69;I;0;0;0;0;0;0;38008
2024;32;SBG;W;60 - 69;N;0;0;0;0;4;4;38008
2024;32;SBG;W;70 - 79;I;0;0;0;0;0;0;26888
2024;32;SBG;W;70 - 79;N;3;0;0;0;6;8;26888
2024;32;SBG;W;80+;I;0;0;0;0;0;0;20380
2024;32;SBG;W;80+;N;5;0;0;0;9;14;20380
2024;32;ST;M;0 - 4;I;0;0;0;0;0;0;28320
2024;32;ST;M;0 - 4;N;3;0;1;0;3;7;28320
2024;32;ST;M;15 - 29;I;0;0;0;0;0;0;105918
2024;32;ST;M;15 - 29;N;0;0;0;0;1;1;105918
2024;32;ST;M;30 - 44;I;0;0;0;0;0;0;129810
2024;32;ST;M;30 - 44;N;0;0;0;0;7;7;129810
2024;32;ST;M;45 - 59;I;0;0;0;0;0;0;136822
2024;32;ST;M;45 - 59;N;0;0;0;0;7;7;136822
2024;32;ST;M;5 - 14;I;0;0;0;0;0;0;59916
2024;32;ST;M;5 - 14;N;0;0;0;0;3;3;59916
2024;32;ST;M;60 - 69;I;1;0;0;0;3;4;84571
2024;32;ST;M;60 - 69;N;4;0;0;0;11;15;84571
2024;32;ST;M;70 - 79;I;0;0;0;0;2;2;50408
2024;32;ST;M;70 - 79;N;5;0;0;1;19;25;50408
2024;32;ST;M;80+;I;0;0;0;0;1;1;32053
2024;32;ST;M;80+;N;6;0;0;0;32;37;32053
2024;32;ST;W;0 - 4;I;0;0;0;0;0;0;27116
2024;32;ST;W;0 - 4;N;4;0;0;0;2;6;27116
2024;32;ST;W;15 - 29;I;0;0;0;0;0;0;97610
2024;32;ST;W;15 - 29;N;0;0;0;0;3;3;97610
2024;32;ST;W;30 - 44;I;0;0;0;0;0;0;123606
2024;32;ST;W;30 - 44;N;0;0;0;0;5;5;123606
2024;32;ST;W;45 - 59;I;0;0;0;0;0;0;135454
2024;32;ST;W;45 - 59;N;0;0;0;0;3;3;135454
2024;32;ST;W;5 - 14;I;0;0;0;0;0;0;55967
2024;32;ST;W;5 - 14;N;0;0;0;0;2;2;55967
2024;32;ST;W;60 - 69;I;1;0;0;0;2;3;88980
2024;32;ST;W;60 - 69;N;3;0;0;0;6;8;88980
2024;32;ST;W;70 - 79;I;0;0;0;0;0;0;61136
2024;32;ST;W;70 - 79;N;4;0;0;1;11;15;61136
2024;32;ST;W;80+;I;0;0;0;0;1;1;52114
2024;32;ST;W;80+;N;13;1;0;0;28;39;52114
2024;32;T;M;0 - 4;I;0;0;0;0;0;0;18862
2024;32;T;M;0 - 4;N;0;0;0;0;3;3;18862
2024;32;T;M;15 - 29;I;0;0;0;0;0;0;68441
2024;32;T;M;15 - 29;N;0;0;0;0;2;2;68441
2024;32;T;M;30 - 44;I;0;0;0;0;0;0;81200
2024;32;T;M;30 - 44;N;0;0;0;0;3;3;81200
2024;32;T;M;45 - 59;I;0;0;0;0;0;0;82253
2024;32;T;M;45 - 59;N;2;0;0;0;5;7;82253
2024;32;T;M;5 - 14;I;0;0;0;0;0;0;38619
2024;32;T;M;5 - 14;N;0;0;0;0;0;0;38619
2024;32;T;M;60 - 69;I;0;0;0;0;0;0;47228
2024;32;T;M;60 - 69;N;0;0;0;0;8;8;47228
2024;32;T;M;70 - 79;I;0;0;0;0;2;2;28439
2024;32;T;M;70 - 79;N;3;0;0;0;10;11;28439
2024;32;T;M;80+;I;0;0;0;0;0;0;18095
2024;32;T;M;80+;N;9;0;0;0;19;27;18095
2024;32;T;W;0 - 4;I;0;0;0;0;0;0;18059
2024;32;T;W;0 - 4;N;0;0;0;0;1;1;18059
2024;32;T;W;15 - 29;I;0;0;0;0;0;0;63618
2024;32;T;W;15 - 29;N;1;0;0;0;0;1;63618
2024;32;T;W;30 - 44;I;0;0;0;0;0;0;79720
2024;32;T;W;30 - 44;N;1;0;0;0;2;3;79720
2024;32;T;W;45 - 59;I;0;0;0;0;1;1;83993
2024;32;T;W;45 - 59;N;1;0;0;0;4;5;83993
2024;32;T;W;5 - 14;I;0;0;0;0;0;0;36455
2024;32;T;W;5 - 14;N;0;0;0;0;3;3;36455
2024;32;T;W;60 - 69;I;0;0;0;0;0;0;49749
2024;32;T;W;60 - 69;N;1;0;0;0;4;5;49749
2024;32;T;W;70 - 79;I;0;0;0;0;0;0;34146
2024;32;T;W;70 - 79;N;4;0;0;0;5;9;34146
2024;32;T;W;80+;I;0;0;0;0;0;0;27093
2024;32;T;W;80+;N;8;0;0;0;9;16;27093
2024;32;V;M;0 - 4;I;0;0;0;0;0;0;11015
2024;32;V;M;0 - 4;N;0;0;0;0;1;1;11015
2024;32;V;M;15 - 29;I;0;0;0;0;1;1;36807
2024;32;V;M;15 - 29;N;0;0;0;0;0;0;36807
2024;32;V;M;30 - 44;I;0;0;0;0;0;0;42631
2024;32;V;M;30 - 44;N;0;0;0;0;2;2;42631
2024;32;V;M;45 - 59;I;0;0;0;0;1;1;43730
2024;32;V;M;45 - 59;N;0;0;0;0;1;1;43730
2024;32;V;M;5 - 14;I;0;0;0;0;0;0;22388
2024;32;V;M;5 - 14;N;0;0;0;0;0;0;22388
2024;32;V;M;60 - 69;I;0;0;0;0;1;1;24085
2024;32;V;M;60 - 69;N;0;0;0;0;1;1;24085
2024;32;V;M;70 - 79;I;1;0;0;0;0;1;14509
2024;32;V;M;70 - 79;N;0;0;0;0;4;4;14509
2024;32;V;M;80+;I;0;0;0;0;0;0;8971
2024;32;V;M;80+;N;4;0;0;0;10;12;8971
2024;32;V;W;0 - 4;I;0;0;0;0;0;0;10198
2024;32;V;W;0 - 4;N;0;0;0;0;2;2;10198
2024;32;V;W;15 - 29;I;0;0;0;0;0;0;33295
2024;32;V;W;15 - 29;N;0;0;0;0;1;1;33295
2024;32;V;W;30 - 44;I;0;0;0;0;0;0;41672
2024;32;V;W;30 - 44;N;0;0;0;0;1;1;41672
2024;32;V;W;45 - 59;I;0;0;0;0;0;0;43635
2024;32;V;W;45 - 59;N;0;0;0;0;2;2;43635
2024;32;V;W;5 - 14;I;0;0;0;0;0;0;21134
2024;32;V;W;5 - 14;N;0;0;0;0;0;0;21134
2024;32;V;W;60 - 69;I;0;0;0;0;2;2;25172
2024;32;V;W;60 - 69;N;0;0;0;0;4;4;25172
2024;32;V;W;70 - 79;I;0;0;0;0;0;0;17098
2024;32;V;W;70 - 79;N;1;0;0;0;3;4;17098
2024;32;V;W;80+;I;0;0;0;0;0;0;13633
2024;32;V;W;80+;N;2;0;0;0;7;8;13633
2024;32;W;M;0 - 4;I;0;0;0;0;0;0;49120
2024;32;W;M;0 - 4;N;1;0;1;1;5;6;49120
2024;32;W;M;15 - 29;I;0;0;0;0;1;1;201885
2024;32;W;M;15 - 29;N;0;0;0;0;4;4;201885
2024;32;W;M;30 - 44;I;0;0;0;0;0;0;239269
2024;32;W;M;30 - 44;N;1;0;0;0;8;8;239269
2024;32;W;M;45 - 59;I;2;0;0;0;2;4;196174
2024;32;W;M;45 - 59;N;2;0;0;0;8;10;196174
2024;32;W;M;5 - 14;I;0;0;0;0;0;0;100202
2024;32;W;M;5 - 14;N;0;0;0;0;6;6;100202
2024;32;W;M;60 - 69;I;0;0;0;0;0;0;100526
2024;32;W;M;60 - 69;N;4;0;0;0;15;19;100526
2024;32;W;M;70 - 79;I;1;0;0;0;0;1;59506
2024;32;W;M;70 - 79;N;9;0;0;1;19;28;59506
2024;32;W;M;80+;I;0;0;0;0;0;0;36229
2024;32;W;M;80+;N;5;0;0;1;24;28;36229
2024;32;W;W;0 - 4;I;0;0;0;0;0;0;46289
2024;32;W;W;0 - 4;N;4;0;0;0;4;8;46289
2024;32;W;W;15 - 29;I;0;0;0;0;0;0;196411
2024;32;W;W;15 - 29;N;3;0;0;1;5;9;196411
2024;32;W;W;30 - 44;I;0;0;0;0;0;0;231202
2024;32;W;W;30 - 44;N;0;0;0;0;5;5;231202
2024;32;W;W;45 - 59;I;0;0;0;0;0;0;203324
2024;32;W;W;45 - 59;N;0;0;0;0;6;6;203324
2024;32;W;W;5 - 14;I;0;0;0;0;1;1;93681
2024;32;W;W;5 - 14;N;0;0;0;0;2;2;93681
2024;32;W;W;60 - 69;I;0;0;0;0;0;0;110782
2024;32;W;W;60 - 69;N;2;0;0;0;5;6;110782
2024;32;W;W;70 - 79;I;0;0;0;0;4;4;79875
2024;32;W;W;70 - 79;N;6;0;0;1;8;15;79875
2024;32;W;W;80+;I;0;0;0;0;2;2;61285
2024;32;W;W;80+;N;12;0;0;0;29;38;61285
2024;33;BGL;M;0 - 4;I;1;0;0;0;1;1;6041
2024;33;BGL;M;0 - 4;N;0;0;0;0;0;0;6041
2024;33;BGL;M;15 - 29;I;0;0;0;0;0;0;21205
2024;33;BGL;M;15 - 29;N;0;0;0;0;0;0;21205
2024;33;BGL;M;30 - 44;I;0;0;0;0;0;0;27093
2024;33;BGL;M;30 - 44;N;0;0;0;0;2;2;27093
2024;33;BGL;M;45 - 59;I;0;0;0;0;0;0;33970
2024;33;BGL;M;45 - 59;N;0;0;0;0;4;4;33970
2024;33;BGL;M;5 - 14;I;0;0;0;0;0;0;14285
2024;33;BGL;M;5 - 14;N;0;0;0;0;0;0;14285
2024;33;BGL;M;60 - 69;I;0;0;0;0;0;0;23073
2024;33;BGL;M;60 - 69;N;3;0;0;0;0;3;23073
2024;33;BGL;M;70 - 79;I;0;0;0;0;0;0;14299
2024;33;BGL;M;70 - 79;N;1;0;0;0;3;4;14299
2024;33;BGL;M;80+;I;0;0;0;0;0;0;7816
2024;33;BGL;M;80+;N;3;0;0;0;4;5;7816
2024;33;BGL;W;0 - 4;I;0;0;0;0;0;0;5757
2024;33;BGL;W;0 - 4;N;1;0;0;0;1;1;5757
2024;33;BGL;W;15 - 29;I;0;0;0;0;0;0;19664
2024;33;BGL;W;15 - 29;N;0;0;0;0;3;3;19664
2024;33;BGL;W;30 - 44;I;0;0;0;0;0;0;27851
2024;33;BGL;W;30 - 44;N;0;0;0;0;0;0;27851
2024;33;BGL;W;45 - 59;I;0;0;0;0;1;1;34998
2024;33;BGL;W;45 - 59;N;1;0;0;0;1;2;34998
2024;33;BGL;W;5 - 14;I;0;0;0;0;0;0;13518
2024;33;BGL;W;5 - 14;N;0;0;0;0;0;0;13518
2024;33;BGL;W;60 - 69;I;0;0;0;0;0;0;23990
2024;33;BGL;W;60 - 69;N;0;0;0;0;1;1;23990
2024;33;BGL;W;70 - 79;I;0;0;0;0;0;0;16066
2024;33;BGL;W;70 - 79;N;0;0;0;0;1;1;16066
2024;33;BGL;W;80+;I;1;0;0;0;0;1;12325
2024;33;BGL;W;80+;N;0;0;0;0;6;6;12325
2024;33;KTN;M;0 - 4;I;0;0;0;0;0;0;11896
2024;33;KTN;M;0 - 4;N;0;0;0;0;1;1;11896
2024;33;KTN;M;15 - 29;I;0;0;0;0;0;0;44088
2024;33;KTN;M;15 - 29;N;0;0;0;0;3;3;44088
2024;33;KTN;M;30 - 44;I;0;0;0;0;0;0;53732
2024;33;KTN;M;30 - 44;N;0;0;0;0;1;1;53732
2024;33;KTN;M;45 - 59;I;0;0;0;0;0;0;60965
2024;33;KTN;M;45 - 59;N;0;0;0;0;4;4;60965
2024;33;KTN;M;5 - 14;I;0;0;0;0;0;0;26502
2024;33;KTN;M;5 - 14;N;0;0;0;0;3;3;26502
2024;33;KTN;M;60 - 69;I;0;0;0;0;0;0;41100
2024;33;KTN;M;60 - 69;N;1;0;0;1;7;8;41100
2024;33;KTN;M;70 - 79;I;0;0;0;0;0;0;25104
2024;33;KTN;M;70 - 79;N;2;0;0;0;11;13;25104
2024;33;KTN;M;80+;I;0;0;0;0;0;0;15181
2024;33;KTN;M;80+;N;4;0;0;0;18;21;15181
2024;33;KTN;W;0 - 4;I;0;0;0;0;0;0;11251
2024;33;KTN;W;0 - 4;N;0;0;0;0;0;0;11251
2024;33;KTN;W;15 - 29;I;0;0;0;0;0;0;40341
2024;33;KTN;W;15 - 29;N;0;0;0;0;2;2;40341
2024;33;KTN;W;30 - 44;I;0;0;0;0;1;1;52840
2024;33;KTN;W;30 - 44;N;0;0;0;0;2;2;52840
2024;33;KTN;W;45 - 59;I;0;0;0;0;1;1;62807
2024;33;KTN;W;45 - 59;N;0;0;0;0;1;1;62807
2024;33;KTN;W;5 - 14;I;0;0;0;0;0;0;25149
2024;33;KTN;W;5 - 14;N;0;0;0;0;1;1;25149
2024;33;KTN;W;60 - 69;I;0;0;0;0;0;0;43860
2024;33;KTN;W;60 - 69;N;2;0;0;0;2;4;43860
2024;33;KTN;W;70 - 79;I;0;0;0;0;0;0;30129
2024;33;KTN;W;70 - 79;N;1;0;0;0;8;9;30129
2024;33;KTN;W;80+;I;0;0;0;0;0;0;24799
2024;33;KTN;W;80+;N;7;0;0;3;12;21;24799
2024;33;NÖ;M;0 - 4;I;0;0;0;0;0;0;39610
2024;33;NÖ;M;0 - 4;N;0;0;0;0;6;6;39610
2024;33;NÖ;M;15 - 29;I;0;0;0;0;0;0;134628
2024;33;NÖ;M;15 - 29;N;2;0;0;0;3;5;134628
2024;33;NÖ;M;30 - 44;I;0;0;0;0;1;1;165831
2024;33;NÖ;M;30 - 44;N;1;0;0;0;7;8;165831
2024;33;NÖ;M;45 - 59;I;0;0;0;0;1;1;190844
2024;33;NÖ;M;45 - 59;N;1;0;0;1;8;10;190844
2024;33;NÖ;M;5 - 14;I;0;0;0;0;0;0;88473
2024;33;NÖ;M;5 - 14;N;0;0;0;0;3;3;88473
2024;33;NÖ;M;60 - 69;I;0;0;0;0;1;1;115311
2024;33;NÖ;M;60 - 69;N;0;0;0;0;11;11;115311
2024;33;NÖ;M;70 - 79;I;0;0;0;0;4;4;68861
2024;33;NÖ;M;70 - 79;N;4;0;0;1;18;23;68861
2024;33;NÖ;M;80+;I;0;0;0;0;2;2;44640
2024;33;NÖ;M;80+;N;7;0;0;0;44;49;44640
2024;33;NÖ;W;0 - 4;I;0;0;0;0;0;0;37713
2024;33;NÖ;W;0 - 4;N;1;0;0;0;1;2;37713
2024;33;NÖ;W;15 - 29;I;0;0;0;0;0;0;124365
2024;33;NÖ;W;15 - 29;N;0;1;0;0;4;4;124365
2024;33;NÖ;W;30 - 44;I;0;0;0;0;0;0;165372
2024;33;NÖ;W;30 - 44;N;3;0;0;0;6;9;165372
2024;33;NÖ;W;45 - 59;I;0;0;0;0;0;0;194577
2024;33;NÖ;W;45 - 59;N;1;0;0;0;5;6;194577
2024;33;NÖ;W;5 - 14;I;0;0;0;0;0;0;83682
2024;33;NÖ;W;5 - 14;N;0;0;0;0;3;3;83682
2024;33;NÖ;W;60 - 69;I;1;0;0;0;0;1;120346
2024;33;NÖ;W;60 - 69;N;4;0;0;0;12;16;120346
2024;33;NÖ;W;70 - 79;I;0;0;0;0;0;0;81779
2024;33;NÖ;W;70 - 79;N;7;0;0;0;18;24;81779
2024;33;NÖ;W;80+;I;0;0;0;0;0;0;67691
2024;33;NÖ;W;80+;N;12;0;0;0;26;36;67691
2024;33;OÖ;M;0 - 4;I;0;0;0;0;0;0;38580
2024;33;OÖ;M;0 - 4;N;2;0;0;0;2;4;38580
2024;33;OÖ;M;15 - 29;I;0;0;0;0;0;0;133123
2024;33;OÖ;M;15 - 29;N;0;0;0;0;2;2;133123
2024;33;OÖ;M;30 - 44;I;0;0;0;0;1;1;159471
2024;33;OÖ;M;30 - 44;N;0;0;0;0;5;5;159471
2024;33;OÖ;M;45 - 59;I;0;0;0;0;0;0;161023
2024;33;OÖ;M;45 - 59;N;0;0;0;0;7;7;161023
2024;33;OÖ;M;5 - 14;I;0;0;0;0;0;0;80560
2024;33;OÖ;M;5 - 14;N;1;0;0;0;4;4;80560
2024;33;OÖ;M;60 - 69;I;0;0;0;0;1;1;99033
2024;33;OÖ;M;60 - 69;N;2;0;0;0;15;17;99033
2024;33;OÖ;M;70 - 79;I;0;0;0;0;0;0;56426
2024;33;OÖ;M;70 - 79;N;4;0;0;0;16;19;56426
2024;33;OÖ;M;80+;I;1;0;0;0;1;2;34222
2024;33;OÖ;M;80+;N;5;0;0;0;23;28;34222
2024;33;OÖ;W;0 - 4;I;0;0;0;0;0;0;36431
2024;33;OÖ;W;0 - 4;N;0;0;0;0;0;0;36431
2024;33;OÖ;W;15 - 29;I;0;0;0;0;1;1;121300
2024;33;OÖ;W;15 - 29;N;1;0;0;0;4;5;121300
2024;33;OÖ;W;30 - 44;I;0;0;0;0;0;0;150188
2024;33;OÖ;W;30 - 44;N;1;0;0;0;4;5;150188
2024;33;OÖ;W;45 - 59;I;0;0;0;0;1;1;160021
2024;33;OÖ;W;45 - 59;N;0;0;0;0;7;7;160021
2024;33;OÖ;W;5 - 14;I;0;0;0;0;0;0;75932
2024;33;OÖ;W;5 - 14;N;1;0;0;0;6;7;75932
2024;33;OÖ;W;60 - 69;I;0;0;0;0;1;1;102629
2024;33;OÖ;W;60 - 69;N;1;0;0;0;7;8;102629
2024;33;OÖ;W;70 - 79;I;0;0;0;0;1;1;66672
2024;33;OÖ;W;70 - 79;N;7;0;0;0;19;26;66672
2024;33;OÖ;W;80+;I;0;0;0;0;1;1;54738
2024;33;OÖ;W;80+;N;10;0;0;0;28;35;54738
2024;33;SBG;M;0 - 4;I;0;0;0;0;0;0;14277
2024;33;SBG;M;0 - 4;N;0;0;0;0;2;2;14277
2024;33;SBG;M;15 - 29;I;0;0;0;0;0;0;49284
2024;33;SBG;M;15 - 29;N;1;0;0;0;0;1;49284
2024;33;SBG;M;30 - 44;I;0;0;0;0;0;0;59128
2024;33;SBG;M;30 - 44;N;0;0;0;0;0;0;59128
2024;33;SBG;M;45 - 59;I;0;0;0;0;0;0;59288
2024;33;SBG;M;45 - 59;N;1;0;0;0;2;3;59288
2024;33;SBG;M;5 - 14;I;0;0;0;0;0;0;28337
2024;33;SBG;M;5 - 14;N;0;0;0;0;1;1;28337
2024;33;SBG;M;60 - 69;I;0;0;0;0;0;0;34525
2024;33;SBG;M;60 - 69;N;1;0;0;0;4;5;34525
2024;33;SBG;M;70 - 79;I;0;0;0;0;2;2;21700
2024;33;SBG;M;70 - 79;N;2;0;0;1;5;7;21700
2024;33;SBG;M;80+;I;0;0;0;0;0;0;13305
2024;33;SBG;M;80+;N;3;0;0;0;15;18;13305
2024;33;SBG;W;0 - 4;I;0;0;0;0;0;0;13389
2024;33;SBG;W;0 - 4;N;0;0;0;0;0;0;13389
2024;33;SBG;W;15 - 29;I;0;0;0;0;0;0;46528
2024;33;SBG;W;15 - 29;N;1;0;0;0;4;5;46528
2024;33;SBG;W;30 - 44;I;0;0;0;0;0;0;58079
2024;33;SBG;W;30 - 44;N;0;0;0;0;2;2;58079
2024;33;SBG;W;45 - 59;I;0;0;0;0;2;2;61266
2024;33;SBG;W;45 - 59;N;0;0;0;0;2;2;61266
2024;33;SBG;W;5 - 14;I;0;0;0;0;0;0;27097
2024;33;SBG;W;5 - 14;N;0;0;0;0;1;1;27097
2024;33;SBG;W;60 - 69;I;0;0;0;0;0;0;38008
2024;33;SBG;W;60 - 69;N;0;0;0;0;6;6;38008
2024;33;SBG;W;70 - 79;I;1;0;0;0;0;1;26888
2024;33;SBG;W;70 - 79;N;0;0;0;0;2;2;26888
2024;33;SBG;W;80+;I;1;0;0;1;2;2;20380
2024;33;SBG;W;80+;N;6;0;0;0;3;9;20380
2024;33;ST;M;0 - 4;I;0;0;0;0;0;0;28320
2024;33;ST;M;0 - 4;N;1;0;0;0;1;2;28320
2024;33;ST;M;15 - 29;I;0;0;0;0;0;0;105918
2024;33;ST;M;15 - 29;N;0;0;0;0;6;6;105918
2024;33;ST;M;30 - 44;I;0;0;0;0;1;1;129810
2024;33;ST;M;30 - 44;N;0;0;0;0;5;5;129810
2024;33;ST;M;45 - 59;I;1;0;0;0;0;1;136822
2024;33;ST;M;45 - 59;N;1;0;0;0;10;11;136822
2024;33;ST;M;5 - 14;I;0;0;0;0;0;0;59916
2024;33;ST;M;5 - 14;N;0;0;0;0;1;1;59916
2024;33;ST;M;60 - 69;I;0;0;0;0;0;0;84571
2024;33;ST;M;60 - 69;N;1;0;0;0;13;14;84571
2024;33;ST;M;70 - 79;I;0;0;0;0;0;0;50408
2024;33;ST;M;70 - 79;N;5;0;0;0;8;13;50408
2024;33;ST;M;80+;I;1;0;0;0;2;2;32053
2024;33;ST;M;80+;N;9;0;0;0;35;44;32053
2024;33;ST;W;0 - 4;I;0;0;0;0;0;0;27116
2024;33;ST;W;0 - 4;N;1;0;0;0;2;3;27116
2024;33;ST;W;15 - 29;I;0;0;0;0;0;0;97610
2024;33;ST;W;15 - 29;N;3;0;0;0;3;6;97610
2024;33;ST;W;30 - 44;I;0;0;0;0;0;0;123606
2024;33;ST;W;30 - 44;N;0;0;0;0;5;5;123606
2024;33;ST;W;45 - 59;I;0;0;0;0;1;1;135454
2024;33;ST;W;45 - 59;N;1;0;0;2;9;11;135454
2024;33;ST;W;5 - 14;I;0;0;0;0;0;0;55967
2024;33;ST;W;5 - 14;N;0;0;0;0;3;3;55967
2024;33;ST;W;60 - 69;I;0;0;0;0;0;0;88980
2024;33;ST;W;60 - 69;N;3;0;0;0;4;7;88980
2024;33;ST;W;70 - 79;I;0;0;0;0;0;0;61136
2024;33;ST;W;70 - 79;N;8;0;0;0;6;14;61136
2024;33;ST;W;80+;I;2;0;0;0;1;2;52114
2024;33;ST;W;80+;N;11;0;0;0;37;48;52114
2024;33;T;M;0 - 4;I;0;0;0;0;0;0;18862
2024;33;T;M;0 - 4;N;2;0;0;0;3;5;18862
2024;33;T;M;15 - 29;I;0;0;0;0;0;0;68441
2024;33;T;M;15 - 29;N;0;0;0;0;0;0;68441
2024;33;T;M;30 - 44;I;0;0;0;0;0;0;81200
2024;33;T;M;30 - 44;N;0;0;0;0;2;2;81200
2024;33;T;M;45 - 59;I;0;0;0;0;0;0;82253
2024;33;T;M;45 - 59;N;0;0;0;0;7;7;82253
2024;33;T;M;5 - 14;I;0;0;0;0;0;0;38619
2024;33;T;M;5 - 14;N;0;0;0;0;2;2;38619
2024;33;T;M;60 - 69;I;0;0;0;0;1;1;47228
2024;33;T;M;60 - 69;N;0;0;0;0;7;7;47228
2024;33;T;M;70 - 79;I;0;0;0;0;1;1;28439
2024;33;T;M;70 - 79;N;1;0;0;0;10;11;28439
2024;33;T;M;80+;I;0;0;0;0;0;0;18095
2024;33;T;M;80+;N;4;0;0;0;17;20;18095
2024;33;T;W;0 - 4;I;0;0;0;0;0;0;18059
2024;33;T;W;0 - 4;N;1;0;0;0;1;2;18059
2024;33;T;W;15 - 29;I;0;0;0;0;0;0;63618
2024;33;T;W;15 - 29;N;0;0;0;0;1;1;63618
2024;33;T;W;30 - 44;I;0;0;0;0;0;0;79720
2024;33;T;W;30 - 44;N;1;0;0;0;0;1;79720
2024;33;T;W;45 - 59;I;0;0;0;0;0;0;83993
2024;33;T;W;45 - 59;N;1;0;0;0;2;3;83993
2024;33;T;W;5 - 14;I;0;0;0;0;0;0;36455
2024;33;T;W;5 - 14;N;0;0;0;0;1;1;36455
2024;33;T;W;60 - 69;I;0;0;0;0;0;0;49749
2024;33;T;W;60 - 69;N;3;0;0;0;2;5;49749
2024;33;T;W;70 - 79;I;0;0;0;0;1;1;34146
2024;33;T;W;70 - 79;N;1;0;0;0;3;4;34146
2024;33;T;W;80+;I;0;0;0;0;0;0;27093
2024;33;T;W;80+;N;3;0;0;0;13;16;27093
2024;33;V;M;0 - 4;I;0;0;0;0;0;0;11015
2024;33;V;M;0 - 4;N;1;0;0;0;1;2;11015
2024;33;V;M;15 - 29;I;0;0;0;0;0;0;36807
2024;33;V;M;15 - 29;N;0;0;0;0;0;0;36807
2024;33;V;M;30 - 44;I;0;0;0;0;0;0;42631
2024;33;V;M;30 - 44;N;0;0;0;0;2;2;42631
2024;33;V;M;45 - 59;I;0;0;0;0;0;0;43730
2024;33;V;M;45 - 59;N;0;0;0;0;2;2;43730
2024;33;V;M;5 - 14;I;0;0;0;0;0;0;22388
2024;33;V;M;5 - 14;N;0;0;0;0;0;0;22388
2024;33;V;M;60 - 69;I;0;0;0;0;0;0;24085
2024;33;V;M;60 - 69;N;0;0;0;1;2;3;24085
2024;33;V;M;70 - 79;I;0;0;0;0;0;0;14509
2024;33;V;M;70 - 79;N;1;0;0;1;4;6;14509
2024;33;V;M;80+;I;0;0;0;0;0;0;8971
2024;33;V;M;80+;N;3;0;0;0;10;12;8971
2024;33;V;W;0 - 4;I;0;0;0;0;0;0;10198
